  Year          Age             Female            Male           Total
  1998          53             71504.69        67878.53       139383.22
  1998          54             70741.59        66983.38       137724.98
  1998          55             66525.74        62729.70       129255.44
  1998          56             61294.48        57294.38       118588.86
  1998          57             58771.53        54284.30       113055.83
  1998          58             55541.36        50468.42       106009.78
  1998          59             51779.53        46171.76        97951.29
  1998          60             48674.56        42965.88        91640.44
  1998          61             48112.29        41853.73        89966.02
  1998          62             47746.71        40683.70        88430.42
  1998          63             48927.80        40877.53        89805.32
  1998          64             50081.32        41408.74        91490.07
  1998          65             51334.09        41802.87        93136.96
  1998          66             52842.54        41731.72        94574.26
  1998          67             54352.12        41692.40        96044.52
  1998          68             52912.75        39658.87        92571.62
  1998          69             51821.43        37756.30        89577.73
  1998          70             50444.09        35320.87        85764.96
  1998          71             50660.06        34131.72        84791.78
  1998          72             49879.20        32393.99        82273.19
  1998          73             48653.88        30193.39        78847.26
  1998          74             48521.93        28966.87        77488.81
  1998          75             46456.94        26883.29        73340.23
  1998          76             44803.30        25061.18        69864.47
  1998          77             38966.99        21367.57        60334.56
  1998          78             34237.51        18229.89        52467.41
  1998          79             19491.27         9999.18        29490.44
  1998          80             14359.58         7164.39        21523.97
  1998          81             13994.33         6876.37        20870.70
  1998          82             15805.14         7406.64        23211.78
  1998          83             19534.57         8774.69        28309.27
  1998          84             20275.03         8715.45        28990.49
  1998          85             17656.41         7389.95        25046.36
  1998          86             14926.07         5969.71        20895.78
  1998          87             12378.95         4653.27        17032.21
  1998          88             10151.76         3678.02        13829.78
  1998          89              7901.45         2756.33        10657.78
  1998          90              5960.58         1898.27         7858.84
  1998          91              4411.57         1314.34         5725.92
  1998          92              3100.72          858.27         3959.00
  1998          93              2139.88          561.52         2701.40
  1998          94              1442.26          349.00         1791.26
  1998          95               952.42          232.76         1185.18
  1998          96               623.65          138.30          761.95
  1998          97               390.93           76.38          467.30
  1998          98               234.47           39.38          273.85
  1998          99               136.24           22.08          158.31
  1998         100                69.90           12.95           82.85
  1998         101                35.21            6.56           41.77
  1998         102                18.65            2.49           21.14
  1998         103                 9.06            0.88            9.94
  1998         104                 3.96            0.40            4.36
  1998         105                 1.49            0.06            1.55
  1998         106                 0.34            0.00            0.34
  1998         107                 0.00            0.00            0.00
  1998         108                 0.00            0.00            0.00
  1998         109                 0.00            0.00            0.00
  1998         110+                0.00            0.00            0.00
  1999           0             43663.13        46052.42        89715.56
  1999           1             43391.24        45765.00        89156.24
  1999           2             43630.75        46000.92        89631.66
  1999           3             45036.93        47556.32        92593.25
  1999           4             48452.22        50983.33        99435.55
  1999           5             55417.28        58277.45       113694.73
  1999           6             58517.99        61758.49       120276.48
  1999           7             59489.20        62978.97       122468.17
  1999           8             63286.36        66777.74       130064.10
  1999           9             62060.40        64984.22       127044.61
  1999          10             63089.32        65832.00       128921.32
  1999          11             63015.53        66094.21       129109.74
  1999          12             63810.47        67191.54       131002.01
  1999          13             64472.72        67623.08       132095.80
  1999          14             65211.12        68349.60       133560.72
  1999          15             65892.08        69266.87       135158.95
  1999          16             67059.02        70048.18       137107.20
  1999          17             69217.99        72058.94       141276.92
  1999          18             71012.37        74470.74       145483.11
  1999          19             77764.06        81627.64       159391.70
  1999          20             83711.92        87378.84       171090.76
  1999          21             85746.65        89385.98       175132.63
  1999          22             87541.56        91164.31       178705.87
  1999          23             90318.71        93640.26       183958.96
  1999          24             91250.31        94838.51       186088.82
  1999          25             89990.90        94343.91       184334.82
  1999          26             82404.72        86556.25       168960.97
  1999          27             74526.84        77866.43       152393.27
  1999          28             72188.94        75326.57       147515.51
  1999          29             68614.28        71825.38       140439.66
  1999          30             66701.23        69713.56       136414.79
  1999          31             65537.45        68381.09       133918.54
  1999          32             66159.23        69178.86       135338.09
  1999          33             67209.07        70116.82       137325.90
  1999          34             70590.17        73589.52       144179.68
  1999          35             72204.07        75197.27       147401.34
  1999          36             66056.07        68356.84       134412.91
  1999          37             63026.42        65060.32       128086.74
  1999          38             61503.57        63637.98       125141.55
  1999          39             61335.11        63438.73       124773.84
  1999          40             62581.29        64245.80       126827.08
  1999          41             71120.52        72357.08       143477.60
  1999          42             74197.23        75232.69       149429.92
  1999          43             76006.91        76837.10       152844.01
  1999          44             77856.69        78351.90       156208.60
  1999          45             78440.88        78708.54       157149.42
  1999          46             79743.66        79719.93       159463.59
  1999          47             81912.50        81222.76       163135.26
  1999          48             82465.81        81489.48       163955.29
  1999          49             80429.09        79370.98       159800.07
  1999          50             79897.43        78703.76       158601.19
  1999          51             84853.71        83122.21       167975.92
  1999          52             85112.33        82447.51       167559.84
  1999          53             76311.56        72756.53       149068.10
  1999          54             71200.19        67223.21       138423.40
  1999          55             70429.59        66253.02       136682.61
  1999          56             66191.58        61964.08       128155.66
  1999          57             60949.30        56538.78       117488.08
  1999          58             58421.77        53488.66       111910.43
  1999          59             55179.52        49622.42       104801.94
  1999          60             51413.63        45363.97        96777.59
  1999          61             48278.77        42132.24        90411.01
  1999          62             47690.81        40969.00        88659.81
  1999          63             47276.75        39734.85        87011.61
  1999          64             48376.49        39830.98        88207.47
  1999          65             49450.51        40329.42        89779.94
  1999          66             50612.48        40560.47        91172.95
  1999          67             52023.06        40382.87        92405.93
  1999          68             53389.65        40215.88        93605.53
  1999          69             51866.48        38125.52        89992.00
  1999          70             50656.70        36166.22        86822.92
  1999          71             49187.41        33697.22        82884.64
  1999          72             49236.97        32398.76        81635.72
  1999          73             48310.34        30602.44        78912.78
  1999          74             46962.10        28368.26        75330.36
  1999          75             46623.58        27034.42        73658.00
  1999          76             44449.36        24920.18        69369.54
  1999          77             42567.18        23071.59        65638.78
  1999          78             36780.26        19531.17        56311.43
  1999          79             32107.11        16532.63        48639.74
  1999          80             17708.71         8753.10        26461.82
  1999          81             13269.91         6358.55        19628.47
  1999          82             12812.00         6034.04        18846.03
  1999          83             14269.48         6475.30        20744.78
  1999          84             17378.41         7535.86        24914.27
  1999          85             17784.37         7408.62        25192.99
  1999          86             15279.91         6148.79        21428.69
  1999          87             12674.41         4891.88        17566.28
  1999          88             10283.28         3724.44        14007.71
  1999          89              8256.26         2903.02        11159.28
  1999          90              6292.45         2120.33         8412.78
  1999          91              4641.91         1432.10         6074.01
  1999          92              3325.41          960.84         4286.25
  1999          93              2280.06          617.27         2897.33
  1999          94              1535.21          380.36         1915.57
  1999          95               986.76          231.83         1218.59
  1999          96               634.42          153.10          787.51
  1999          97               408.15           89.64          497.79
  1999          98               241.59           46.04          287.64
  1999          99               144.31           22.38          166.68
  1999         100                81.90           11.74           93.65
  1999         101                37.94            6.03           43.97
  1999         102                18.84            2.69           21.53
  1999         103                 9.22            0.75            9.97
  1999         104                 4.09            0.11            4.19
  1999         105                 1.50            0.00            1.50
  1999         106                 0.34            0.00            0.34
  1999         107                 0.00            0.00            0.00
  1999         108                 0.00            0.00            0.00
  1999         109                 0.00            0.00            0.00
  1999         110+                0.00            0.00            0.00
  2000           0             43274.81        45944.37        89219.18
  2000           1             43462.70        45880.82        89343.52
  2000           2             43276.43        45576.89        88853.32
  2000           3             43557.94        45912.07        89470.01
  2000           4             45053.41        47583.30        92636.71
  2000           5             48502.42        51012.08        99514.50
  2000           6             55406.97        58258.16       113665.13
  2000           7             58503.74        61740.51       120244.25
  2000           8             59477.12        62966.66       122443.78
  2000           9             63294.53        66784.65       130079.18
  2000          10             62132.19        65056.24       127188.43
  2000          11             63142.73        65882.33       129025.06
  2000          12             63067.41        66135.47       129202.89
  2000          13             63845.97        67215.21       131061.19
  2000          14             64512.97        67665.02       132177.99
  2000          15             65247.71        68385.18       133632.89
  2000          16             65904.54        69276.32       135180.86
  2000          17             67101.64        70060.36       137162.00
  2000          18             69285.02        72071.91       141356.93
  2000          19             71066.24        74450.34       145516.58
  2000          20             77799.78        81594.32       159394.11
  2000          21             83734.43        87331.36       171065.79
  2000          22             85762.06        89329.17       175091.23
  2000          23             87563.07        91126.76       178689.83
  2000          24             90296.70        93574.59       183871.29
  2000          25             91197.52        94753.27       185950.78
  2000          26             89975.38        94305.36       184280.74
  2000          27             82380.74        86526.28       168907.02
  2000          28             74497.06        77817.19       152314.25
  2000          29             72196.17        75286.90       147483.07
  2000          30             68642.90        71835.60       140478.51
  2000          31             66733.03        69751.43       136484.45
  2000          32             65569.01        68409.50       133978.51
  2000          33             66191.44        69182.39       135373.83
  2000          34             67231.26        70126.01       137357.28
  2000          35             70587.05        73583.80       144170.85
  2000          36             72202.82        75190.61       147393.43
  2000          37             66070.83        68341.67       134412.50
  2000          38             63050.30        65028.81       128079.11
  2000          39             61504.08        63589.89       125093.98
  2000          40             61339.22        63396.13       124735.35
  2000          41             62573.49        64178.70       126752.19
  2000          42             71077.11        72242.20       143319.31
  2000          43             74143.34        75058.43       149201.78
  2000          44             75947.16        76642.67       152589.83
  2000          45             77773.41        78096.48       155869.89
  2000          46             78325.72        78403.42       156729.14
  2000          47             79594.60        79360.01       158954.61
  2000          48             81757.97        80823.46       162581.43
  2000          49             82273.69        81019.19       163292.88
  2000          50             80229.70        78857.34       159087.03
  2000          51             79667.49        78165.88       157833.37
  2000          52             84601.84        82510.80       167112.64
  2000          53             84832.34        81733.16       166565.50
  2000          54             76013.29        72067.27       148080.56
  2000          55             70900.12        66478.93       137379.06
  2000          56             70113.25        65475.82       135589.08
  2000          57             65826.41        61182.47       127008.88
  2000          58             60593.46        55732.17       116325.63
  2000          59             58045.19        52627.52       110672.71
  2000          60             54802.67        48756.09       103558.76
  2000          61             51014.56        44481.17        95495.73
  2000          62             47863.21        41255.32        89118.53
  2000          63             47255.22        40029.31        87284.53
  2000          64             46758.05        38758.23        85516.29
  2000          65             47768.67        38820.68        86589.35
  2000          66             48766.38        39208.09        87974.47
  2000          67             49860.42        39322.90        89183.32
  2000          68             51140.28        38985.04        90125.32
  2000          69             52369.50        38713.69        91083.19
  2000          70             50777.76        36555.45        87333.21
  2000          71             49467.92        34558.85        84026.77
  2000          72             47834.98        32076.30        79911.28
  2000          73             47755.00        30657.65        78412.65
  2000          74             46670.44        28805.78        75476.22
  2000          75             45116.67        26554.98        71671.65
  2000          76             44605.08        25161.96        69767.05
  2000          77             42326.31        22994.75        65321.06
  2000          78             40229.91        21132.46        61362.36
  2000          79             34556.54        17790.77        52347.31
  2000          80             29877.73        14813.90        44691.62
  2000          81             16345.81         7786.41        24132.21
  2000          82             12141.58         5600.39        17741.97
  2000          83             11578.00         5262.37        16840.37
  2000          84             12726.81         5574.47        18301.28
  2000          85             15244.24         6376.03        21620.27
  2000          86             15398.53         6193.62        21592.15
  2000          87             13024.41         5069.12        18093.53
  2000          88             10551.91         3922.54        14474.45
  2000          89              8423.95         2911.10        11335.05
  2000          90              6596.93         2231.69         8828.62
  2000          91              4916.61         1607.83         6524.44
  2000          92              3485.75         1047.43         4533.18
  2000          93              2446.74          664.68         3111.42
  2000          94              1654.72          426.77         2081.50
  2000          95              1079.04          254.86         1333.90
  2000          96               665.09          151.00          816.09
  2000          97               414.58           94.10          508.68
  2000          98               250.15           55.80          305.95
  2000          99               142.09           25.88          167.97
  2000         100                84.14           11.55           95.68
  2000         101                42.00            5.87           47.87
  2000         102                20.17            2.84           23.01
  2000         103                 9.66            1.06           10.71
  2000         104                 4.32            0.14            4.45
  2000         105                 1.59            0.00            1.59
  2000         106                 0.31            0.00            0.31
  2000         107                 0.00            0.00            0.00
  2000         108                 0.00            0.00            0.00
  2000         109                 0.00            0.00            0.00
  2000         110+                0.00            0.00            0.00
  2001           0             43370.09        46184.78        89554.87
  2001           1             43063.69        45767.69        88831.38
  2001           2             43412.71        45796.20        89208.91
  2001           3             43218.84        45486.77        88705.61
  2001           4             43571.86        45949.88        89521.74
  2001           5             45099.06        47614.99        92714.05
  2001           6             48536.30        51049.07        99585.37
  2001           7             55397.84        58256.10       113653.94
  2001           8             58587.89        61819.18       120407.07
  2001           9             59491.81        62974.73       122466.54
  2001          10             63426.38        66912.78       130339.15
  2001          11             62225.38        65131.88       127357.26
  2001          12             63278.63        66018.17       129296.80
  2001          13             63252.07        66321.49       129573.56
  2001          14             64000.51        67406.81       131407.31
  2001          15             64687.40        67898.84       132586.23
  2001          16             65432.08        68635.10       134067.18
  2001          17             66091.82        69520.47       135612.28
  2001          18             67307.43        70288.88       137596.31
  2001          19             69473.14        72291.81       141764.95
  2001          20             71196.29        74594.12       145790.41
  2001          21             77943.03        81770.13       159713.16
  2001          22             83864.01        87478.35       171342.36
  2001          23             85888.25        89479.81       175368.06
  2001          24             87690.51        91274.19       178964.70
  2001          25             90373.50        93722.83       184096.34
  2001          26             91254.19        94852.21       186106.40
  2001          27             90100.93        94490.30       184591.23
  2001          28             82423.94        86630.08       169054.02
  2001          29             74560.49        77910.77       152471.26
  2001          30             72304.58        75426.78       147731.36
  2001          31             68745.54        71983.38       140728.92
  2001          32             66850.64        69929.91       136780.55
  2001          33             65617.83        68502.45       134120.28
  2001          34             66246.26        69271.38       135517.64
  2001          35             67281.66        70191.80       137473.46
  2001          36             70640.96        73663.54       144304.50
  2001          37             72287.90        75285.83       147573.73
  2001          38             66138.23        68385.32       134523.55
  2001          39             63091.72        65079.78       128171.49
  2001          40             61536.15        63596.73       125132.88
  2001          41             61365.27        63406.09       124771.36
  2001          42             62540.58        64113.46       126654.04
  2001          43             71101.44        72172.86       143274.31
  2001          44             74073.41        74886.09       148959.50
  2001          45             75905.60        76446.62       152352.22
  2001          46             77688.25        77850.99       155539.24
  2001          47             78181.97        78088.25       156270.22
  2001          48             79455.04        79027.72       158482.75
  2001          49             81581.86        80427.02       162008.88
  2001          50             82059.68        80504.33       162564.02
  2001          51             79998.50        78340.45       158338.95
  2001          52             79419.75        77588.33       157008.08
  2001          53             84337.08        81890.09       166227.17
  2001          54             84523.64        80979.42       165503.06
  2001          55             75733.99        71332.30       147066.29
  2001          56             70522.73        65643.52       136166.25
  2001          57             69778.70        64720.93       134499.62
  2001          58             65422.52        60340.33       125762.85
  2001          59             60199.21        54864.37       115063.58
  2001          60             57632.24        51738.22       109370.46
  2001          61             54412.90        47910.66       102323.56
  2001          62             50555.89        43568.60        94124.49
  2001          63             47461.71        40352.27        87813.97
  2001          64             46757.23        39085.52        85842.74
  2001          65             46208.03        37774.43        83982.45
  2001          66             47142.41        37777.26        84919.67
  2001          67             48047.23        38032.83        86080.06
  2001          68             49045.48        37982.84        87028.33
  2001          69             50220.85        37552.51        87773.35
  2001          70             51271.47        37133.00        88404.47
  2001          71             49634.39        34973.30        84607.69
  2001          72             48185.53        32971.11        81156.63
  2001          73             46480.19        30423.56        76903.76
  2001          74             46166.31        28930.98        75097.28
  2001          75             44919.08        27023.16        71942.24
  2001          76             43195.81        24752.64        67948.45
  2001          77             42543.79        23282.34        65826.13
  2001          78             40063.81        21127.57        61191.38
  2001          79             37823.97        19323.73        57147.71
  2001          80             32430.64        16060.42        48491.06
  2001          81             27606.54        13206.05        40812.59
  2001          82             14961.39         6917.20        21878.59
  2001          83             11011.91         4921.22        15933.13
  2001          84             10375.66         4548.20        14923.87
  2001          85             11207.64         4726.64        15934.28
  2001          86             13226.07         5328.36        18554.43
  2001          87             13176.53         5095.45        18271.99
  2001          88             10920.07         4087.62        15007.69
  2001          89              8712.24         3107.71        11819.95
  2001          90              6787.11         2250.77         9037.88
  2001          91              5176.76         1684.02         6860.78
  2001          92              3747.11         1177.50         4924.61
  2001          93              2593.25          731.43         3324.68
  2001          94              1789.24          451.84         2241.08
  2001          95              1166.06          285.77         1451.83
  2001          96               750.54          177.86          928.40
  2001          97               431.76           94.00          525.76
  2001          98               260.92           59.26          320.18
  2001          99               159.65           33.47          193.12
  2001         100                90.93           13.71          104.64
  2001         101                49.49            5.84           55.32
  2001         102                25.22            2.31           27.53
  2001         103                11.58            0.75           12.32
  2001         104                 5.25            0.07            5.32
  2001         105                 2.11            0.00            2.11
  2001         106                 0.53            0.00            0.53
  2001         107                 0.00            0.00            0.00
  2001         108                 0.00            0.00            0.00
  2001         109                 0.00            0.00            0.00
  2001         110+                0.00            0.00            0.00
  2002           0             44345.60        46938.20        91283.80
  2002           1             43299.08        46079.61        89378.69
  2002           2             43106.73        45823.70        88930.43
  2002           3             43442.27        45815.17        89257.43
  2002           4             43257.93        45532.78        88790.70
  2002           5             43633.57        46016.94        89650.51
  2002           6             45139.71        47656.51        92796.22
  2002           7             48573.12        51103.76        99676.88
  2002           8             55481.96        58345.23       113827.19
  2002           9             58714.71        61937.31       120652.02
  2002          10             59620.90        63096.90       122717.80
  2002          11             63603.08        67070.40       130673.48
  2002          12             62401.13        65287.26       127688.38
  2002          13             63558.14        66310.04       129868.18
  2002          14             63578.52        66690.50       130269.02
  2002          15             64305.87        67808.92       132114.79
  2002          16             65036.57        68371.93       133408.50
  2002          17             65812.45        69148.53       134960.98
  2002          18             66468.70        70009.92       136478.62
  2002          19             67657.87        70758.85       138416.72
  2002          20             69762.87        72714.83       142477.70
  2002          21             71442.01        74967.72       146409.73
  2002          22             78210.15        82175.26       160385.42
  2002          23             84120.53        87861.24       171981.77
  2002          24             86132.69        89844.95       175977.64
  2002          25             87927.28        91652.21       179579.49
  2002          26             90580.38        94075.86       184656.24
  2002          27             91468.62        95194.57       186663.20
  2002          28             90319.74        94838.67       185158.42
  2002          29             82570.06        86899.54       169469.60
  2002          30             74733.53        78197.06       152930.59
  2002          31             72499.29        75733.10       148232.39
  2002          32             68939.77        72276.76       141216.52
  2002          33             66998.38        70189.91       137188.28
  2002          34             65695.02        68674.99       134370.01
  2002          35             66337.30        69432.23       135769.53
  2002          36             67386.03        70342.22       137728.25
  2002          37             70776.15        73858.17       144634.32
  2002          38             72432.66        75468.00       147900.66
  2002          39             66230.00        68516.56       134746.56
  2002          40             63169.70        65176.03       128345.73
  2002          41             61608.50        63657.99       125266.48
  2002          42             61381.89        63436.37       124818.26
  2002          43             62570.32        64074.31       126644.63
  2002          44             71130.78        72119.47       143250.25
  2002          45             74029.56        74722.06       148751.61
  2002          46             75875.61        76264.10       152139.71
  2002          47             77596.08        77598.65       155194.74
  2002          48             78065.98        77791.89       155857.86
  2002          49             79322.00        78669.07       157991.06
  2002          50             81398.94        79970.29       161369.23
  2002          51             81838.36        79977.27       161815.64
  2002          52             79748.09        77782.07       157530.17
  2002          53             79174.38        76991.06       156165.44
  2002          54             84070.43        81186.07       165256.50
  2002          55             84219.32        80201.48       164420.80
  2002          56             75359.06        70508.93       145867.99
  2002          57             70122.13        64840.29       134962.42
  2002          58             69394.90        63899.86       133294.75
  2002          59             64993.27        59431.17       124424.43
  2002          60             59763.91        53930.23       113694.14
  2002          61             57227.40        50859.39       108086.79
  2002          62             53977.57        47019.26       100996.82
  2002          63             50088.15        42601.83        92689.97
  2002          64             47015.10        39415.92        86431.02
  2002          65             46222.03        38071.77        84293.80
  2002          66             45620.30        36726.82        82347.12
  2002          67             46478.55        36656.25        83134.80
  2002          68             47276.64        36785.22        84061.86
  2002          69             48190.42        36620.81        84811.23
  2002          70             49225.50        36099.30        85324.81
  2002          71             50123.44        35546.87        85670.31
  2002          72             48384.37        33384.68        81769.05
  2002          73             46799.62        31312.76        78112.38
  2002          74             44980.02        28742.86        73722.88
  2002          75             44517.29        27157.61        71674.89
  2002          76             43076.07        25246.85        68322.92
  2002          77             41224.39        22968.48        64192.87
  2002          78             40357.01        21458.55        61815.56
  2002          79             37678.45        19349.90        57028.35
  2002          80             35423.06        17536.62        52959.68
  2002          81             29965.02        14372.58        44337.60
  2002          82             25213.50        11693.65        36907.15
  2002          83             13530.16         6051.95        19582.12
  2002          84              9873.75         4270.39        14144.13
  2002          85              9210.33         3892.70        13103.03
  2002          86              9771.48         3933.80        13705.28
  2002          87             11345.41         4379.19        15724.60
  2002          88             11096.70         4097.45        15194.15
  2002          89              8996.07         3222.12        12218.19
  2002          90              7021.91         2386.21         9408.11
  2002          91              5368.11         1690.27         7058.38
  2002          92              4009.76         1222.85         5232.62
  2002          93              2791.45          843.83         3635.28
  2002          94              1874.08          501.93         2376.01
  2002          95              1237.74          304.84         1542.58
  2002          96               795.89          190.77          986.66
  2002          97               491.38          115.52          606.90
  2002          98               274.59           54.33          328.92
  2002          99               169.58           34.93          204.51
  2002         100                99.65           18.80          118.45
  2002         101                56.82            7.30           64.12
  2002         102                29.59            2.93           32.52
  2002         103                14.63            0.66           15.29
  2002         104                 6.39            0.00            6.39
  2002         105                 2.68            0.00            2.68
  2002         106                 0.83            0.00            0.83
  2002         107                 0.05            0.00            0.05
  2002         108                 0.00            0.00            0.00
  2002         109                 0.00            0.00            0.00
  2002         110+                0.00            0.00            0.00
  2003           0             45074.78        47639.42        92714.19
  2003           1             44364.18        46940.00        91304.18
  2003           2             43376.71        46166.43        89543.15
  2003           3             43177.12        45894.42        89071.54
  2003           4             43482.96        45850.09        89333.05
  2003           5             43313.73        45603.56        88917.29
  2003           6             43701.64        46086.38        89788.02
  2003           7             45179.17        47702.28        92881.45
  2003           8             48608.42        51158.99        99767.40
  2003           9             55585.82        58452.69       114038.51
  2003          10             58844.84        62057.91       120902.75
  2003          11             59771.22        63242.07       123013.29
  2003          12             63784.66        67227.68       131012.35
  2003          13             62590.89        65452.75       128043.64
  2003          14             63862.31        66625.95       130488.26
  2003          15             63919.54        67082.16       131001.71
  2003          16             64641.25        68240.78       132882.03
  2003          17             65411.61        68875.94       134287.55
  2003          18             66222.84        69696.48       135919.32
  2003          19             66872.17        70539.89       137412.05
  2003          20             68032.84        71272.73       139305.57
  2003          21             70069.30        73168.22       143237.52
  2003          22             71707.65        75379.35       147087.00
  2003          23             78497.84        82617.40       161115.24
  2003          24             84398.16        88284.68       172682.84
  2003          25             86393.97        90240.81       176634.78
  2003          26             88189.77        92062.58       180252.36
  2003          27             90814.79        94463.92       185278.72
  2003          28             91705.55        95573.22       187278.78
  2003          29             90553.32        95216.83       185770.16
  2003          30             82734.92        87187.52       169922.44
  2003          31             74924.48        78521.18       153445.65
  2003          32             72709.69        76049.50       148759.18
  2003          33             69145.71        72580.71       141726.42
  2003          34             67138.46        70444.60       137583.07
  2003          35             65769.73        68859.03       134628.76
  2003          36             66430.68        69594.87       136025.55
  2003          37             67487.48        70488.94       137976.42
  2003          38             70920.25        74067.05       144987.29
  2003          39             72579.04        75647.00       148226.04
  2003          40             66330.65        68628.14       134958.79
  2003          41             63255.07        65268.55       128523.62
  2003          42             61679.45        63727.52       125406.97
  2003          43             61390.23        63426.97       124817.20
  2003          44             62612.18        64058.62       126670.80
  2003          45             71146.58        72055.84       143202.42
  2003          46             73962.48        74548.33       148510.82
  2003          47             75832.75        76029.40       151862.15
  2003          48             77491.70        77321.55       154813.24
  2003          49             77929.61        77448.79       155378.40
  2003          50             79174.28        78280.53       157454.80
  2003          51             81209.84        79456.97       160666.81
  2003          52             81591.41        79394.52       160985.93
  2003          53             79504.18        77169.21       156673.39
  2003          54             78928.24        76320.63       155248.87
  2003          55             83758.80        80425.99       164184.78
  2003          56             83875.29        79342.87       163218.17
  2003          57             74948.56        69645.68       144594.24
  2003          58             69688.80        63947.63       133636.43
  2003          59             68987.65        62968.62       131956.27
  2003          60             64502.66        58415.49       122918.15
  2003          61             59286.47        52948.49       112234.96
  2003          62             56794.61        49921.70       106716.31
  2003          63             53503.42        46025.37        99528.79
  2003          64             49556.04        41608.34        91164.38
  2003          65             46512.08        38461.53        84973.61
  2003          66             45637.89        36988.60        82626.49
  2003          67             45008.70        35570.86        80579.56
  2003          68             45751.39        35484.41        81235.80
  2003          69             46446.01        35455.55        81901.56
  2003          70             47237.45        35189.41        82426.86
  2003          71             48149.73        34585.25        82734.98
  2003          72             48885.76        33951.28        82837.04
  2003          73             47007.56        31752.50        78760.06
  2003          74             45304.69        29620.66        74925.35
  2003          75             43369.46        27014.45        70383.91
  2003          76             42719.52        25385.88        68105.40
  2003          77             41104.95        23395.68        64500.63
  2003          78             39095.41        21132.89        60228.30
  2003          79             38003.33        19618.22        57621.55
  2003          80             35302.92        17573.36        52876.28
  2003          81             32743.12        15683.97        48427.09
  2003          82             27361.90        12692.70        40054.60
  2003          83             22732.84        10213.29        32946.12
  2003          84             12086.46         5220.29        17306.75
  2003          85              8712.75         3632.55        12345.30
  2003          86              8005.66         3245.20        11250.87
  2003          87              8342.98         3212.80        11555.78
  2003          88              9529.74         3508.69        13038.43
  2003          89              9088.03         3211.62        12299.65
  2003          90              7207.41         2468.79         9676.19
  2003          91              5510.07         1781.71         7291.78
  2003          92              4118.61         1201.27         5319.88
  2003          93              2965.60          858.52         3824.12
  2003          94              2009.11          573.83         2582.94
  2003          95              1302.58          338.60         1641.18
  2003          96               835.07          199.01         1034.08
  2003          97               517.56          119.44          637.00
  2003          98               306.88           66.69          373.57
  2003          99               174.09           34.66          208.76
  2003         100               105.75           20.26          126.01
  2003         101                61.96           10.08           72.04
  2003         102                31.84            4.04           35.87
  2003         103                15.92            1.31           17.23
  2003         104                 7.45            0.06            7.51
  2003         105                 2.96            0.00            2.96
  2003         106                 0.99            0.00            0.99
  2003         107                 0.06            0.00            0.06
  2003         108                 0.00            0.00            0.00
  2003         109                 0.00            0.00            0.00
  2003         110+                0.00            0.00            0.00
  2004           0             46309.01        48989.95        95298.96
  2004           1             45088.66        47640.79        92729.45
  2004           2             44424.37        46998.71        91423.08
  2004           3             43463.02        46260.04        89723.06
  2004           4             43249.75        45965.66        89215.41
  2004           5             43525.28        45886.95        89412.23
  2004           6             43372.17        45678.33        89050.50
  2004           7             43768.44        46156.49        89924.93
  2004           8             45217.69        47745.27        92962.96
  2004           9             48644.05        51216.30        99860.34
  2004          10             55688.77        58560.21       114248.98
  2004          11             58972.67        62177.78       121150.45
